CODE_BARRES	NOM_COMMERCIAL	PRINCIPE_ACTIF	DOSAGE	EQUIVALENTS
6118000070306	CETIRAL	CETIRIZINE	10 MG	AIRLIX [6118000050322] | AIRLIX [6118000050964] | AIRLIX [6118010116858] | ALER Z [6118000081951] | ALER Z [6118000081968] | ALER Z [6118000081975] | ATOPIX [6118000180647] | CETOLERG [6118000140832] | CEZIN [6118000131069] | CEZIN [6118000131076] | CEZIN [6118000131083] | CEZIN [6118010118135] | CEZIN [6118010118142] | CEZIN [6118010118159] | CURTEC [6118000040989] | CURTEC [6118000041870] | OZEN [6118000210252] | OZEN [6118000210269] | OZEN [6118000210276] | VANTEC [6118000360049] | VANTEC [6118000360056] | VANTEC [6118010121593] | VIRLIX [6118000061564] | VIRLIX [6118000061571] | ZADRYL [6118000120148] | ZADRYL [6118000120698] | ZYRTEC [6118000020158] | ZYRTEC [6118000020165]
6118000070313	CICLOVIRAL	ACICLOVIR	200 MG	ACIVIR [6118000230014] | HERPEVIR [6118000230281] | VIRPES [6118000071686] | ZOVIRAX [6118001141531] | ZOZMA [6118000400271]
6118000070320	CICLOVIRAL	ACICLOVIR	5 %	REVOCIR [6118000240716] | REVOCIR [6118000240723] | ZOVIRAX [6118001141548]
6118000070337	CLOMITER	CLOTRIMAZOLE	1 %	CANESTEN [6118000170082] | CANESTEN [6118000170099] | CANESTEN [6118000170358] | CLOMITER [6118000070344] | GYNO CANESTEN [6118000170211]
6118000070344	CLOMITER	CLOTRIMAZOLE	1 %	CANESTEN [6118000170082] | CANESTEN [6118000170099] | CANESTEN [6118000170358] | CLOMITER [6118000070337] | GYNO CANESTEN [6118000170211]
6118000070351	CONVERTAL	CAPTOPRIL	25 MG	CAPEN [6118000130529] | HIPOTENSIL [6118000071280] | LOPRIL [6118001121144]
6118000070368	CONVERTAL	CAPTOPRIL	50 MG	CAPEN [6118000130536] | HIPOTENSIL [6118000071297] | LOPRIL [6118001121151]
6118000070375	DOXICAN	TENOXICAM	20 MG	DOXICAN [6118000070382] | DOXICAN [6118000070399] | TILCOTIL [6118001050543] | TILCOTIL [6118001050550] | TILCOTIL [6118001050567] | TILCOTIL [6118001050574]
6118000070382	DOXICAN	TENOXICAM	20 MG	DOXICAN [6118000070375] | DOXICAN [6118000070399] | TILCOTIL [6118001050543] | TILCOTIL [6118001050550] | TILCOTIL [6118001050567] | TILCOTIL [6118001050574]
6118000070399	DOXICAN	TENOXICAM	20 MG	DOXICAN [6118000070375] | DOXICAN [6118000070382] | TILCOTIL [6118001050543] | TILCOTIL [6118001050550] | TILCOTIL [6118001050567] | TILCOTIL [6118001050574]
6118000070405	FLOXIL	FLUCLOXACILLINE	500 MG	ANTISTAPH / PENISTAPH [6118000190011] | ANTISTAPH / PENISTAPH [6118000190028] | ASTAPH [6118000090120] | ASTAPH [6118000090137] | ASTAPH [6118000090144] | ASTAPH [6118010023651] | ASTAPH [6118010023668] | FLOXAM [6118000030225] | FLOXAM [6118000030232] | FLOXAM [6118000031420] | FLOXAPEN [6118000160700] | FLOXAPEN [6118000160717] | FLOXAPEN [6118000161110] | FLOXIL [6118000070412] | FLUPEN [6118000310648] | FLUPEN [6118000310655] | FLUPEN 500 MG [6118010125850] | FLUPEN 500 MG [6118010125867] | FLUSTAPH [6118000140269] | FLUSTAPH [6118000140276] | STAPHYPEN [6118000160885] | STAPHYPEN [6118000160892] | STAPHYPEN [6118000161219]
6118000070412	FLOXIL	FLUCLOXACILLINE	500 MG	ANTISTAPH / PENISTAPH [6118000190011] | ANTISTAPH / PENISTAPH [6118000190028] | ASTAPH [6118000090120] | ASTAPH [6118000090137] | ASTAPH [6118000090144] | ASTAPH [6118010023651] | ASTAPH [6118010023668] | FLOXAM [6118000030225] | FLOXAM [6118000030232] | FLOXAM [6118000031420] | FLOXAPEN [6118000160700] | FLOXAPEN [6118000160717] | FLOXAPEN [6118000161110] | FLOXIL [6118000070405] | FLUPEN [6118000310648] | FLUPEN [6118000310655] | FLUPEN 500 MG [6118010125850] | FLUPEN 500 MG [6118010125867] | FLUSTAPH [6118000140269] | FLUSTAPH [6118000140276] | STAPHYPEN [6118000160885] | STAPHYPEN [6118000160892] | STAPHYPEN [6118000161219]
6118000070429	GENTAMICINE LLORENTE	GENTAMICINE	40 MG	GENTA [6118000091257] | GENTAGAM 40 [6118000080220] | GENTALLINE [6118010001277] | GENTAMEN 40 [6118000080398] | GENTOSYL [6118000030270]
6118000070436	GENTAMICINE LLORENTE	GENTAMICINE	80 MG	GENTA [6118000091264] | GENTAGAM 80 [6118000080244] | GENTAGAM 80 [6118000080251] | GENTAGAM 80 [6118000080268] | GENTALLINE [6118010001284] | GENTAMEN 80 [6118000080404] | GENTAMEN 80 [6118000080411] | GENTAMICINE LLORENTE [6118000070443] | GENTOSYL [6118000030287] | GENTOSYL [6118000031482]
6118000070443	GENTAMICINE LLORENTE	GENTAMICINE	80 MG	GENTA [6118000091264] | GENTAGAM 80 [6118000080244] | GENTAGAM 80 [6118000080251] | GENTAGAM 80 [6118000080268] | GENTALLINE [6118010001284] | GENTAMEN 80 [6118000080404] | GENTAMEN 80 [6118000080411] | GENTAMICINE LLORENTE [6118000070436] | GENTOSYL [6118000030287] | GENTOSYL [6118000031482]
6118000070450	GENTAMICINE LLORENTE	GENTAMICINE	120 MG	GENTAGAM 120 [6118000080275] | GENTAGAM 120 [6118000080282] | GENTAMEN 120 [6118000081555] | GENTAMEN 120 [6118000081562] | GENTAMICINE LLORENTE [6118000070467]
6118000070467	GENTAMICINE LLORENTE	GENTAMICINE	120 MG	GENTAGAM 120 [6118000080275] | GENTAGAM 120 [6118000080282] | GENTAMEN 120 [6118000081555] | GENTAMEN 120 [6118000081562] | GENTAMICINE LLORENTE [6118000070450]
6118000070474	GENTAMICINE LLORENTE	GENTAMICINE	160 MG	GENTAGAM 160 [6118000080305] | GENTAGAM 160 [6118000080312] | GENTALLINE [6118010001291] | GENTAMEN 160 [6118000080428] | GENTAMEN 160 [6118000080435] | GENTAMICINE LLORENTE [6118010019968] | GENTOSYL [6118000031499] | GENTOSYL [6118000031505]
6118000070481	GIROFLOX	CIPROFLOXACINE	250 MG	ALFAPROXINE [6118000091394] | ALFAPROXINE [6118000092070] | ALFAPROXINE [6118010000119] | ALFAPROXINE [6118010000126] | ALFAPROXINE [6118010023408] | ARES [6118000340072] | ARES [6118000340089] | BACTALL [6118000140733] | CATEX [6118000070283] | CATEX [6118000070290] | CIFLOXINE [6118000210016] | CIFLOXINE [6118000210023] | CINABAC [6118000130307] | CIPROFLOXACINE WIN [6118000061991] | CIPROFLOXACINE WIN [6118000062004] | CIPROFLOXACINE WIN 250 MG [6118000013082] | CIPROFLOXACINE WIN 250 MG [6118000013099] | CIPROXINE [6118000170105] | FLOCIP [6118000021421] | FLOCIP [6118010012549] | FLONOX [6118000280491] | GIROFLOX [6118000070498] | GIROFLOX [6118000420217] | GIROFLOX [6118000420224] | MEGAFLOX [6118000070603] | MEXINE [6118000310877] | MEXINE [6118000310884] | MEXINE [6118000310891] | MEXINE 250 MG [6118010125874] | MEXINE 250 MG [6118010125881] | MEXINE 250 MG [6118010125898] | NEOCIP [6118000050292] | PROFLOX [6118000191063] | PROFLOX [6118000191117] | PROFLOX [6118010001055] | SEPCEN 250 MG [6118000230175] | SPECTRUM 250 [6118000081449] | UBIPROX [6118000410218] | UBIPROX [6118000410225] | UBIPROX [6118000410232]
6118000070498	GIROFLOX	CIPROFLOXACINE	250 MG	ALFAPROXINE [6118000091394] | ALFAPROXINE [6118000092070] | ALFAPROXINE [6118010000119] | ALFAPROXINE [6118010000126] | ALFAPROXINE [6118010023408] | ARES [6118000340072] | ARES [6118000340089] | BACTALL [6118000140733] | CATEX [6118000070283] | CATEX [6118000070290] | CIFLOXINE [6118000210016] | CIFLOXINE [6118000210023] | CINABAC [6118000130307] | CIPROFLOXACINE WIN [6118000061991] | CIPROFLOXACINE WIN [6118000062004] | CIPROFLOXACINE WIN 250 MG [6118000013082] | CIPROFLOXACINE WIN 250 MG [6118000013099] | CIPROXINE [6118000170105] | FLOCIP [6118000021421] | FLOCIP [6118010012549] | FLONOX [6118000280491] | GIROFLOX [6118000070481] | GIROFLOX [6118000420217] | GIROFLOX [6118000420224] | MEGAFLOX [6118000070603] | MEXINE [6118000310877] | MEXINE [6118000310884] | MEXINE [6118000310891] | MEXINE 250 MG [6118010125874] | MEXINE 250 MG [6118010125881] | MEXINE 250 MG [6118010125898] | NEOCIP [6118000050292] | PROFLOX [6118000191063] | PROFLOX [6118000191117] | PROFLOX [6118010001055] | SEPCEN 250 MG [6118000230175] | SPECTRUM 250 [6118000081449] | UBIPROX [6118000410218] | UBIPROX [6118000410225] | UBIPROX [6118000410232]
6118000070504	GIROFLOX	CIPROFLOXACINE	500 MG	ALFAPROXINE [6118000091400] | ALFAPROXINE [6118000091424] | ALFAPROXINE [6118000092063] | ALFAPROXINE [6118010000096] | ALFAPROXINE [6118010000102] | ALFAPROXINE [6118010023415] | ALFAPROXINE [6118010023422] | ARES [6118000340096] | ARES [6118000340102] | BACTALL [6118000140740] | CATEX [6118000070276] | CATEX [6118000071334] | CATEX [6118010019562] | CIFLOXINE [6118000210030] | CIFLOXINE [6118000210047] | CINABAC [6118000130314] | CIPRO LP 500 MG [6118001090112] | CIPROFLOXACINE WIN [6118000062011] | CIPROFLOXACINE WIN [6118000062028] | CIPROFLOXACINE WIN 500 MG [6118000013105] | CIPROFLOXACINE WIN 500 MG [6118000013112] | CIPROXINE [6118000170112] | CIPROXINE MONODOSE [6118000170129] | FLOCIP [6118000021414] | FLONOX [6118000280477] | FLONOX [6118000280484] | FLONOX [6118010122613] | GIROFLOX [6118000420231] | MEGAFLOX [6118000070610] | MEGAFLOX IST [6118000070627] | MEXINE [6118000310921] | MEXINE [6118000310938] | MEXINE 500 MG [6118010125904] | MEXINE 500 MG [6118010125911] | NEOCIP [6118000050308] | PROFLOX [6118000191056] | PROFLOX [6118000191124] | PROFLOX [6118000191131] | PROFLOX [6118010001062] | PROFLOX [6118010001079] | SEPCEN 500 MG [6118000230182] | SPECTRUM [6118000081937] | SPECTRUM 500 [6118000081456] | SPECTRUM G [6118000081470] | TMS 500 MG [6118000230229] | UBIPROX [6118000410188] | UBIPROX [6118000410195] | UBIPROX [6118000410201]
6118000070528	HIPERDINE	NITRENDIPINE	20 MG	HIPERDINE [6118000070535]
6118000070535	HIPERDINE	NITRENDIPINE	20 MG	HIPERDINE [6118000070528]
6118000070542	INALER	SALBUTAMOL	2 MG/5ML	BUTAMYL [6118000190189] | BUTOVENT [6118000240228] | VENTOLINE [6118000160939]
6118000070566	LISASPIN	ACIDE ACETYLSALICYLIQUE	100 MG	ASPEGIC NOUR [6118000061113] | CARDIOASPIRINE [6118001090280] | CATALGINE ENFANTS ET NOURRISSONS [6118000180081]
6118000070573	LISASPIN	ACIDE ACETYLSALICYLIQUE	1 G	ASPEGIC AD [6118000061076] | ASPEGIC AD [6118000061083] | ASPEGIC AD [6118001080922] | CATALGINE ADULTE [6118000180111]
6118000070580	LISASPIN	ACIDE ACETYLSALICYLIQUE	250 MG	ASPEGIC ENF [6118000061106] | CATALGINE [6118000180098]
6118000070597	LISASPIN	ACIDE ACETYLSALICYLIQUE	500 MG	ASAFARM [6118010023545] | ASPEGIC [6118000061090] | ASPEGIC [6118000061595] | ASPEGIC [6118001080939] | ASPEGIC [6118010000683] | ASPRO [6118000150015] | ASPRO [6118000170365] | CATALGINE NORMALE [6118000180104]
6118000070603	MEGAFLOX	CIPROFLOXACINE	250 MG	ALFAPROXINE [6118000091394] | ALFAPROXINE [6118000092070] | ALFAPROXINE [6118010000119] | ALFAPROXINE [6118010000126] | ALFAPROXINE [6118010023408] | ARES [6118000340072] | ARES [6118000340089] | BACTALL [6118000140733] | CATEX [6118000070283] | CATEX [6118000070290] | CIFLOXINE [6118000210016] | CIFLOXINE [6118000210023] | CINABAC [6118000130307] | CIPROFLOXACINE WIN [6118000061991] | CIPROFLOXACINE WIN [6118000062004] | CIPROFLOXACINE WIN 250 MG [6118000013082] | CIPROFLOXACINE WIN 250 MG [6118000013099] | CIPROXINE [6118000170105] | FLOCIP [6118000021421] | FLOCIP [6118010012549] | FLONOX [6118000280491] | GIROFLOX [6118000070481] | GIROFLOX [6118000070498] | GIROFLOX [6118000420217] | GIROFLOX [6118000420224] | MEXINE [6118000310877] | MEXINE [6118000310884] | MEXINE [6118000310891] | MEXINE 250 MG [6118010125874] | MEXINE 250 MG [6118010125881] | MEXINE 250 MG [6118010125898] | NEOCIP [6118000050292] | PROFLOX [6118000191063] | PROFLOX [6118000191117] | PROFLOX [6118010001055] | SEPCEN 250 MG [6118000230175] | SPECTRUM 250 [6118000081449] | UBIPROX [6118000410218] | UBIPROX [6118000410225] | UBIPROX [6118000410232]
6118000070610	MEGAFLOX	CIPROFLOXACINE	500 MG	ALFAPROXINE [6118000091400] | ALFAPROXINE [6118000091424] | ALFAPROXINE [6118000092063] | ALFAPROXINE [6118010000096] | ALFAPROXINE [6118010000102] | ALFAPROXINE [6118010023415] | ALFAPROXINE [6118010023422] | ARES [6118000340096] | ARES [6118000340102] | BACTALL [6118000140740] | CATEX [6118000070276] | CATEX [6118000071334] | CATEX [6118010019562] | CIFLOXINE [6118000210030] | CIFLOXINE [6118000210047] | CINABAC [6118000130314] | CIPRO LP 500 MG [6118001090112] | CIPROFLOXACINE WIN [6118000062011] | CIPROFLOXACINE WIN [6118000062028] | CIPROFLOXACINE WIN 500 MG [6118000013105] | CIPROFLOXACINE WIN 500 MG [6118000013112] | CIPROXINE [6118000170112] | CIPROXINE MONODOSE [6118000170129] | FLOCIP [6118000021414] | FLONOX [6118000280477] | FLONOX [6118000280484] | FLONOX [6118010122613] | GIROFLOX [6118000070504] | GIROFLOX [6118000420231] | MEGAFLOX IST [6118000070627] | MEXINE [6118000310921] | MEXINE [6118000310938] | MEXINE 500 MG [6118010125904] | MEXINE 500 MG [6118010125911] | NEOCIP [6118000050308] | PROFLOX [6118000191056] | PROFLOX [6118000191124] | PROFLOX [6118000191131] | PROFLOX [6118010001062] | PROFLOX [6118010001079] | SEPCEN 500 MG [6118000230182] | SPECTRUM [6118000081937] | SPECTRUM 500 [6118000081456] | SPECTRUM G [6118000081470] | TMS 500 MG [6118000230229] | UBIPROX [6118000410188] | UBIPROX [6118000410195] | UBIPROX [6118000410201]
6118000070627	MEGAFLOX IST	CIPROFLOXACINE	500 MG	ALFAPROXINE [6118000091400] | ALFAPROXINE [6118000091424] | ALFAPROXINE [6118000092063] | ALFAPROXINE [6118010000096] | ALFAPROXINE [6118010000102] | ALFAPROXINE [6118010023415] | ALFAPROXINE [6118010023422] | ARES [6118000340096] | ARES [6118000340102] | BACTALL [6118000140740] | CATEX [6118000070276] | CATEX [6118000071334] | CATEX [6118010019562] | CIFLOXINE [6118000210030] | CIFLOXINE [6118000210047] | CINABAC [6118000130314] | CIPRO LP 500 MG [6118001090112] | CIPROFLOXACINE WIN [6118000062011] | CIPROFLOXACINE WIN [6118000062028] | CIPROFLOXACINE WIN 500 MG [6118000013105] | CIPROFLOXACINE WIN 500 MG [6118000013112] | CIPROXINE [6118000170112] | CIPROXINE MONODOSE [6118000170129] | FLOCIP [6118000021414] | FLONOX [6118000280477] | FLONOX [6118000280484] | FLONOX [6118010122613] | GIROFLOX [6118000070504] | GIROFLOX [6118000420231] | MEGAFLOX [6118000070610] | MEXINE [6118000310921] | MEXINE [6118000310938] | MEXINE 500 MG [6118010125904] | MEXINE 500 MG [6118010125911] | NEOCIP [6118000050308] | PROFLOX [6118000191056] | PROFLOX [6118000191124] | PROFLOX [6118000191131] | PROFLOX [6118010001062] | PROFLOX [6118010001079] | SEPCEN 500 MG [6118000230182] | SPECTRUM [6118000081937] | SPECTRUM 500 [6118000081456] | SPECTRUM G [6118000081470] | TMS 500 MG [6118000230229] | UBIPROX [6118000410188] | UBIPROX [6118000410195] | UBIPROX [6118000410201]
6118000070634	MODINE	NIMODIPINE	30 MG	MODINE [6118000070641]
6118000070641	MODINE	NIMODIPINE	30 MG	MODINE [6118000070634]
6118000070658	MONONITRIL	ISOSORBIDE MONONITRATE	20 MG	MONONITRIL [6118000070665]
6118000070665	MONONITRIL	ISOSORBIDE MONONITRATE	20 MG	MONONITRIL [6118000070658]
6118000070672	MONONITRIL	ISOSORBIDE MONONITRATE	40 MG	CORANGIN [6118001030101]
6118000070689	OFLUREX	OFLOXACINE	200 MG	FLOXIMAT [6118000240396] | FLOXIMAT [6118000241225] | FLOXIMAT [6118010032769] | IBEFLOX [6118000230328] | OCET [6118000022305] | OCET 200MG [6118000022312] | OCET 200MG [6118000022329] | OFLOCET [6118000012542] | OFLOCET [6118000060130] | OFLOCET [6118001080588] | OFLOCET [6118001183630] | OFLUREX [6118000070696] | OLOXINE [6118000050421] | OLOXINE [6118000050957] | OLOXINE [6118010025495] | OXIFLOR [6118000032618] | OXIFLOR [6118000032632] | QUINOLOX [6118000090687] | QUINOLOX [6118000090694] | QUINOLOX MONOPRISE [6118000091622] | QUINOLOX MONOPRISE [6118010025136] | UROFLOX [6118000060963] | UROXINE [6118000032434]
6118000070696	OFLUREX	OFLOXACINE	200 MG	FLOXIMAT [6118000240396] | FLOXIMAT [6118000241225] | FLOXIMAT [6118010032769] | IBEFLOX [6118000230328] | OCET [6118000022305] | OCET 200MG [6118000022312] | OCET 200MG [6118000022329] | OFLOCET [6118000012542] | OFLOCET [6118000060130] | OFLOCET [6118001080588] | OFLOCET [6118001183630] | OFLUREX [6118000070689] | OLOXINE [6118000050421] | OLOXINE [6118000050957] | OLOXINE [6118010025495] | OXIFLOR [6118000032618] | OXIFLOR [6118000032632] | QUINOLOX [6118000090687] | QUINOLOX [6118000090694] | QUINOLOX MONOPRISE [6118000091622] | QUINOLOX MONOPRISE [6118010025136] | UROFLOX [6118000060963] | UROXINE [6118000032434]
6118000070702	PRILVAS	ENALAPRIL	20 MG	INALAP 20 MG [6118000230137] | RENITEC [6118001160167]
6118000070719	PRILVAS	ENALAPRIL	5 MG	INALAP 5 MG [6118000230120] | RENITEC [6118001160150]
6118000070726	PROCLOR	OMEPRAZOLE	20 MG	ALZOLE [6118000050407] | ALZOLE 20 MG [6118000051015] | ALZOLE 20 MG [6118000051022] | ALZOLE 20 MG [6118010118333] | AULCER 20 MG [6118001220038] | AULCER 20 MG [6118001220045] | BELMAZOL 20MG [6118000070122] | BELMAZOL 20MG [6118000070139] | BELMAZOL 20MG [6118000071624] | IPP [6118000190547] | IPP [6118000191049] | IXOR [6118000032786] | IXOR [6118000032793] | IXOR [6118000032809] | KALEST [6118000340041] | KALEST [6118000340058] | KALEST [6118000340065] | KALEST [6118010035685] | KALEST [6118010035692] | KALEST [6118010035708] | MOPRAL [6118001020652] | OEDES [6118001100064] | OEDES [6118001100071] | OEDES [6118001100088] | OEDES 20 MG [6118000082026] | OMEGEN [6118000130017] | OMEGEN [6118000130024] | OMEGEN [6118000130031] | OMEPRAL [6118000240570] | OMEPRAL [6118000240587] | OMEPRAL [6118000240594] | OMIZ 20 MG [6118000092414] | OMIZ 20 MG [6118000092421] | OMIZ 20 MG [6118000092438] | OPRA DEVA [6118000410270] | OPRA DEVA [6118000410287] | OPRA DEVA [6118000410294] | OZIL PLUS [6118000331247] | OZIL PLUS [6118000331254] | PRAZOL [6118000040644] | PRAZOL [6118000040996] | PRAZOL [6118000041009] | PROCLOR [6118000071457] | PROCLOR [6118010020353] | PROGAST [6118000210061] | PROGAST [6118000210078] | PROGAST [6118000210115] | PROGAST [6118010116841] | PROTON [6118001250462] | PROTON [6118001250479] | PROTON [6118010020360] | PROTON [6118010020377] | ZAURAC [6118000400110] | ZAURAC [6118000400127] | ZAURAC [6118000400134]
6118000070733	REMOX	PIROXICAM	1 %	BRUXICAM [6118010023750] | REMOX [6118000070740] | RIACEN [6118000240730] | RIACEN [6118000240747] | ZILDAM [6118000080442]
6118000070740	REMOX	PIROXICAM	1 %	BRUXICAM [6118010023750] | REMOX [6118000070733] | RIACEN [6118000240730] | RIACEN [6118000240747] | ZILDAM [6118000080442]
6118000070757	REMOX	PIROXICAM	20 MG	FELDENE [6118000250203] | FELDENE [6118000250210] | FELDENE [6118000250227] | FELDENE [6118000250234] | FELDENE [6118000250241] | FELDENE [6118000250616] | FELDENE FAST [6118001170159] | FELDENE FAST [6118001170166] | OXIDEN [6118000050056] | OXIDEN [6118000050063] | PIROCAM SOTHEMA 20 MG [6118000021841] | PIROCAM SOTHEMA 20 MG [6118010115691] | PIROCAM SOTHEMA 20 MG/ML [6118000021827] | PIROCAM SOTHEMA 20 MG/ML [6118000021834] | PIROCAM SOTHEMA 20 MG/ML [6118010115660] | PIROCAM SOTHEMA 20 MG/ML [6118010115677] | PIROXAM [6118000310273] | PIROXAM [6118000310280] | REMOX [6118000070764] | REMOX [6118000070771] | RIACEN [6118000240761] | RIACEN [6118000240778] | RIACEN [6118000240785] | ROXAM [6118000140429] | ROXAM [6118000140436] | ROXAM [6118000140856] | ROXAM [6118000140863] | SOLICAM [6118000021193] | SOLICAM [6118000021209] | ZILDAM [6118000080459] | ZILDAM [6118000080466] | ZOFORA [6118000300021] | ZOFORA [6118000300038]
6118000070764	REMOX	PIROXICAM	20 MG	FELDENE [6118000250203] | FELDENE [6118000250210] | FELDENE [6118000250227] | FELDENE [6118000250234] | FELDENE [6118000250241] | FELDENE [6118000250616] | FELDENE FAST [6118001170159] | FELDENE FAST [6118001170166] | OXIDEN [6118000050056] | OXIDEN [6118000050063] | PIROCAM SOTHEMA 20 MG [6118000021841] | PIROCAM SOTHEMA 20 MG [6118010115691] | PIROCAM SOTHEMA 20 MG/ML [6118000021827] | PIROCAM SOTHEMA 20 MG/ML [6118000021834] | PIROCAM SOTHEMA 20 MG/ML [6118010115660] | PIROCAM SOTHEMA 20 MG/ML [6118010115677] | PIROXAM [6118000310273] | PIROXAM [6118000310280] | REMOX [6118000070757] | REMOX [6118000070771] | RIACEN [6118000240761] | RIACEN [6118000240778] | RIACEN [6118000240785] | ROXAM [6118000140429] | ROXAM [6118000140436] | ROXAM [6118000140856] | ROXAM [6118000140863] | SOLICAM [6118000021193] | SOLICAM [6118000021209] | ZILDAM [6118000080459] | ZILDAM [6118000080466] | ZOFORA [6118000300021] | ZOFORA [6118000300038]
6118000070771	REMOX	PIROXICAM	20 MG	FELDENE [6118000250203] | FELDENE [6118000250210] | FELDENE [6118000250227] | FELDENE [6118000250234] | FELDENE [6118000250241] | FELDENE [6118000250616] | FELDENE FAST [6118001170159] | FELDENE FAST [6118001170166] | OXIDEN [6118000050056] | OXIDEN [6118000050063] | PIROCAM SOTHEMA 20 MG [6118000021841] | PIROCAM SOTHEMA 20 MG [6118010115691] | PIROCAM SOTHEMA 20 MG/ML [6118000021827] | PIROCAM SOTHEMA 20 MG/ML [6118000021834] | PIROCAM SOTHEMA 20 MG/ML [6118010115660] | PIROCAM SOTHEMA 20 MG/ML [6118010115677] | PIROXAM [6118000310273] | PIROXAM [6118000310280] | REMOX [6118000070757] | REMOX [6118000070764] | RIACEN [6118000240761] | RIACEN [6118000240778] | RIACEN [6118000240785] | ROXAM [6118000140429] | ROXAM [6118000140436] | ROXAM [6118000140856] | ROXAM [6118000140863] | SOLICAM [6118000021193] | SOLICAM [6118000021209] | ZILDAM [6118000080459] | ZILDAM [6118000080466] | ZOFORA [6118000300021] | ZOFORA [6118000300038]
